x,y,in_circle,color
0.9692088053561747,0.759542910149321,FALSE,Set1-B
0.9960773715283722,0.33394936192780733,FALSE,Set1-B
0.7821821158286184,0.0739639038220048,FALSE,Set1-B
0.2678781289141625,0.038236188469454646,FALSE,Set1-B
0.9863115891348571,0.3735481973271817,FALSE,Set1-B
0.1567141325213015,0.9102066827472299,FALSE,Set1-B
0.9701621788553894,0.2797425619792193,FALSE,Set1-B
0.9894998334348202,0.1234916946850717,FALSE,Set1-B
0.06380246672779322,0.17270892206579447,FALSE,Set1-B
0.9810180847998708,0.23174509941600263,FALSE,Set1-B
0.08223923086188734,0.09875933825969696,FALSE,Set1-B
0.8864587505813688,0.15891654137521982,FALSE,Set1-B
0.10910096345469356,0.8594497190788388,FALSE,Set1-B
0.837416569236666,0.11526895640417933,FALSE,Set1-B
0.2768498416990042,0.035539234057068825,FALSE,Set1-B
0.9785540627781302,0.258740903576836,FALSE,Set1-B
0.23216114845126867,0.024580350844189525,FALSE,Set1-B
0.8316717150155455,0.8773318394087255,FALSE,Set1-B
0.9252299352083355,0.007296770811080933,FALSE,Set1-B
0.9543781368993223,0.9756707607302815,FALSE,Set1-B
0.7810175402555615,0.05030902265571058,FALSE,Set1-B
0.011149508645758033,0.13062174059450626,FALSE,Set1-B
0.9403087121900171,0.16143831610679626,FALSE,Set1-B
0.9937492262106389,0.08945315983146429,FALSE,Set1-B
0.7476350634824485,0.06385986786335707,FALSE,Set1-B
0.08531100582331419,0.11044779419898987,FALSE,Set1-B
0.9357124676462263,0.00792284356430173,FALSE,Set1-B
0.07246063346974552,0.836512059206143,FALSE,Set1-B
0.10505013866350055,0.9515305755194277,FALSE,Set1-B
0.052149013383314013,0.9347163250204176,FALSE,Set1-B
0.2642490495927632,0.9593820252921432,FALSE,Set1-B
0.12372356513515115,0.1646428145468235,FALSE,Set1-B
0.054190429393202066,0.8061453618574888,FALSE,Set1-B
0.9871017639525235,0.021786228520795703,FALSE,Set1-B
0.0019328347407281399,0.8254390680231154,FALSE,Set1-B
0.9551467383280396,0.8314302188809961,FALSE,Set1-B
0.8636305665131658,0.8839273757766932,FALSE,Set1-B
0.760313281789422,0.012379169929772615,FALSE,Set1-B
0.15540122264064848,0.03782944846898317,FALSE,Set1-B
0.8494570930488408,0.09087741421535611,FALSE,Set1-B
0.0018368582241237164,0.7114702395629138,FALSE,Set1-B
0.8775780622381717,0.16675635031424463,FALSE,Set1-B
0.13411133782938123,0.869142389157787,FALSE,Set1-B
0.02274122415110469,0.08918453543446958,FALSE,Set1-B
0.9391367060597986,0.16301366337575018,FALSE,Set1-B
0.8462457526475191,0.9617646869737655,FALSE,Set1-B
0.8741496608126909,0.020925253862515092,FALSE,Set1-B
0.008128455374389887,0.9783780702855438,FALSE,Set1-B
0.12832787493243814,0.9744284905027598,FALSE,Set1-B
0.9281775483395904,0.8325908370316029,FALSE,Set1-B
0.9939138786867261,0.9615425139199942,FALSE,Set1-B
0.02937716548331082,0.28377950889989734,FALSE,Set1-B
0.11719755013473332,0.9001195468008518,FALSE,Set1-B
0.04321825900115073,0.13342057261615992,FALSE,Set1-B
0.9556757686659694,0.0033045473974198103,FALSE,Set1-B
0.9959654787089676,0.9217332180123776,FALSE,Set1-B
0.8708055529277772,0.16332045383751392,FALSE,Set1-B
0.011036070995032787,0.8615147923119366,FALSE,Set1-B
0.04965358390472829,0.9757385952398181,FALSE,Set1-B
0.7313715789932758,0.0437931080814451,FALSE,Set1-B
0.9072914160788059,0.1997607070952654,FALSE,Set1-B
0.158395956736058,0.09089584602043033,FALSE,Set1-B
0.09439026773907244,0.8222047763410956,FALSE,Set1-B
0.9489381774328649,0.9157677902840078,FALSE,Set1-B
0.035277766874060035,0.8198545838240534,FALSE,Set1-B
0.07689703814685345,0.7948002899065614,FALSE,Set1-B
0.8302457039244473,0.11028927913866937,FALSE,Set1-B
0.9287772257812321,0.04752457491122186,FALSE,Set1-B
0.14748104522004724,0.03391887340694666,FALSE,Set1-B
0.975657349685207,0.8402003939263523,FALSE,Set1-B
0.974792463472113,0.17887141648679972,FALSE,Set1-B
0.9509510090574622,0.27437696186825633,FALSE,Set1-B
0.1066483196336776,0.12824385543353856,FALSE,Set1-B
0.057372678304091096,0.8927099222782999,FALSE,Set1-B
0.13648758619092405,0.09686129447072744,FALSE,Set1-B
0.2559822485782206,0.007668595528230071,FALSE,Set1-B
0.9381769166793674,0.7887633896898478,FALSE,Set1-B
0.8575015370734036,0.97612762451171875,FALSE,Set1-B
0.8285343598108739,0.08936091605573893,FALSE,Set1-B
0.09780853753909469,0.048089327523484826,FALSE,Set1-B
0.06490053655579686,0.08919612760655582,FALSE,Set1-B
0.9328087046742439,0.8317969546187669,FALSE,Set1-B
0.9420749095734209,0.9058466784190387,FALSE,Set1-B
0.8431201484054327,0.056486817775294185,FALSE,Set1-B
0.193784071598202,0.07897418388165534,FALSE,Set1-B
0.058314392575994134,0.9640785462688655,FALSE,Set1-B
0.8280750180128962,0.9873346847016364,FALSE,Set1-B
0.12342891027219594,0.8908105916343629,FALSE,Set1-B
0.7914560313802212,0.9775568572804332,FALSE,Set1-B
0.14378728065639734,0.019199430011212826,FALSE,Set1-B
0.5972404854837805,0.9988774752710015,FALSE,Set1-B
0.011759734712541103,0.3247728960122913,FALSE,Set1-B
0.9193317703902721,0.9724475615657866,FALSE,Set1-B
0.7890944720711559,0.025223730131983757,FALSE,Set1-B
0.07324686972424388,0.17743062530644238,FALSE,Set1-B
0.1465618428774178,0.08510920917615294,FALSE,Set1-B
0.0047664453741163015,0.7870109260547906,FALSE,Set1-B
0.9055772605352104,0.838038518326357,FALSE,Set1-B
0.7066615319345146,0.9984704852104187,FALSE,Set1-B
0.05159532302059233,0.8061353338416666,FALSE,Set1-B
0.7149662123993039,0.04467150941491127,FALSE,Set1-B
0.042657118989154696,0.02548196609131992,FALSE,Set1-B
0.8355179498903453,0.8940501029137522,FALSE,Set1-B
0.1922976963687688,0.036655780859291553,FALSE,Set1-B
0.8759189890697598,0.8651255557779223,FALSE,Set1-B
0.016612210776656866,0.170088279992342,FALSE,Set1-B
0.996111101238057,0.23160487855784595,FALSE,Set1-B
0.02839293284341693,0.1930440159048885,FALSE,Set1-B
0.9994554051663727,0.2158428963739425,FALSE,Set1-B
0.8625106869731098,0.9183794024866074,FALSE,Set1-B
0.1654151224065572,0.11203912366181612,FALSE,Set1-B
0.04563920898362994,0.932968782261014,FALSE,Set1-B
0.9444102335255593,0.17580258683301508,FALSE,Set1-B
0.23726485366933048,0.01838357257656753,FALSE,Set1-B
0.8586874529719353,0.061609424417838454,FALSE,Set1-B
0.9470205216202885,0.9645700487308204,FALSE,Set1-B
0.9599686060100794,0.05059237778186798,FALSE,Set1-B
0.916859527118504,0.9952810648828745,FALSE,Set1-B
0.869657265022397,0.0709323794580996,FALSE,Set1-B
0.3056964420247823,0.96194878523238,FALSE,Set1-B
0.9100609268061817,0.9256775376852602,FALSE,Set1-B
0.9562857355922461,0.9740243041887879,FALSE,Set1-B
0.9243663637898862,0.7695038053207099,FALSE,Set1-B
0.13451353274285793,0.8725549092050642,FALSE,Set1-B
0.23873700317926705,0.989865584531799,FALSE,Set1-B
0.039248960092663765,0.12841475498862565,FALSE,Set1-B
0.9465567488223314,0.17759839328937232,FALSE,Set1-B
0.05078592034988105,0.15695240022614598,FALSE,Set1-B
0.9803647808730602,0.8574108495377004,FALSE,Set1-B
0.03619600203819573,0.8783416710793972,FALSE,Set1-B
0.720415785908699,0.978819616837427,FALSE,Set1-B
0.021011842880398035,0.792183339362964,FALSE,Set1-B
0.2646206277422607,0.0341706455219537,FALSE,Set1-B
0.03466939111240208,0.6876361626200378,FALSE,Set1-B
0.01134019298478961,0.2561119806487113,FALSE,Set1-B
0.9447914054617286,0.8099489691667259,FALSE,Set1-B
0.9618534198962152,0.75051523395814,FALSE,Set1-B
0.001314656576141715,0.7919632520060986,FALSE,Set1-B
0.08595191733911633,0.9112220325041562,FALSE,Set1-B
0.01310971681959927,0.1218470511958003,FALSE,Set1-B
0.33574562426656485,0.9878351569641382,FALSE,Set1-B
0.03731267573311925,0.01986535801552236,FALSE,Set1-B
0.009571791859343648,0.6822830613236874,FALSE,Set1-B
0.831898988224566,0.8837007053662091,FALSE,Set1-B
0.7668427543248981,0.07424378558062017,FALSE,Set1-B
0.06657604733482003,0.15370758809149265,FALSE,Set1-B
0.017957746516913176,0.6586490431800485,FALSE,Set1-B
0.44215842336416245,0.0010268189944326878,FALSE,Set1-B
0.7188601158559322,0.9501328805927187,FALSE,Set1-B
0.7039418325293809,0.012552509550005198,FALSE,Set1-B
0.8852263048756868,0.07909076544456184,FALSE,Set1-B
0.970881566638127,0.9948432589881122,FALSE,Set1-B
0.8935712880920619,0.005961335031315684,FALSE,Set1-B
0.7242446928285062,0.9864804171957076,FALSE,Set1-B
0.2401232577394694,0.9275436452589929,FALSE,Set1-B
0.7350036464631557,0.014266614336520433,FALSE,Set1-B
0.7515458730049431,0.9673652811907232,FALSE,Set1-B
0.9305919208563864,0.7700655325315893,FALSE,Set1-B
0.9208274672273546,0.7864472507499158,FALSE,Set1-B
0.05273688421584666,0.810058057308197,FALSE,Set1-B
0.9116513144690543,0.0013634797651320696,FALSE,Set1-B
0.09364985255524516,0.1682629317510873,FALSE,Set1-B
0.8837522640824318,0.9786716597154737,FALSE,Set1-B
0.009820487117394805,0.0778222696390003,FALSE,Set1-B
0.9906272650696337,0.6787601530086249,FALSE,Set1-B
0.732421197462827,0.9921432959381491,FALSE,Set1-B
0.9646736741997302,0.22995903948321939,FALSE,Set1-B
0.024251488037407398,0.7827213569544256,FALSE,Set1-B
0.6124232418369502,6.052660755813122e-4,FALSE,Set1-B
0.9888335929717869,0.2517115492373705,FALSE,Set1-B
0.18791181617416441,0.986753219505772,FALSE,Set1-B
0.9999305936507881,0.5481775163207203,FALSE,Set1-B
