x,y,in_circle,color
0.16957676666788757,0.3047657045535743,TRUE,Set1-A
0.10902926861308515,0.38520343508571386,TRUE,Set1-A
0.38171635172329843,0.7629833556711674,TRUE,Set1-A
0.16931091458536685,0.8646469986997545,TRUE,Set1-A
0.2986525420565158,0.6791112150531262,TRUE,Set1-A
0.19220953504554927,0.6767627054359764,TRUE,Set1-A
0.2571700213011354,0.16505251941271126,TRUE,Set1-A
0.18123182281851768,0.802867429330945,TRUE,Set1-A
0.47731370967812836,0.7119934314396232,TRUE,Set1-A
0.527310776989907,0.5963316534180194,TRUE,Set1-A
0.8803190689068288,0.36674568080343306,TRUE,Set1-A
0.37306337198242545,0.7419671553652734,TRUE,Set1-A
0.13862824672833085,0.26072295918129385,TRUE,Set1-A
0.3214921203907579,0.2549358813557774,TRUE,Set1-A
0.15483161131851375,0.6788408099673688,TRUE,Set1-A
0.13222817215137184,0.4854806624352932,TRUE,Set1-A
0.22130592772737145,0.37858453020453453,TRUE,Set1-A
0.32701372681185603,0.4810130500700325,TRUE,Set1-A
0.5069394970778376,0.03212875919416547,TRUE,Set1-A
0.6814425147604197,0.5120068122632802,TRUE,Set1-A
0.09916910319589078,0.37310127215459943,TRUE,Set1-A
0.118902558228001,0.4985716848168522,TRUE,Set1-A
0.050439659506082535,0.39926573680713773,TRUE,Set1-A
0.6737122328486294,0.5242890284862369,TRUE,Set1-A
0.4925961208064109,0.20511423517018557,TRUE,Set1-A
0.4615518406499177,0.9752267156727612,TRUE,Set1-A
0.3752165308687836,0.9663548751268536,TRUE,Set1-A
0.8134352085180581,0.5158238760195673,TRUE,Set1-A
0.06844663713127375,0.6003051945008337,TRUE,Set1-A
0.40044974675402045,0.4370240909047425,TRUE,Set1-A
0.1933098623994738,0.43555151810869575,TRUE,Set1-A
0.8413517167791724,0.5009637689217925,TRUE,Set1-A
0.7199139883741736,0.6696047061122954,TRUE,Set1-A
0.2672120830975473,0.694857106776908,TRUE,Set1-A
0.4950016448274255,0.7825103143695742,TRUE,Set1-A
0.35388424061238766,0.16324567724950612,TRUE,Set1-A
0.6247141896747053,0.4437036174349487,TRUE,Set1-A
0.6646182497497648,0.6296688304282725,TRUE,Set1-A
0.3124896564986557,0.10451286030001938,TRUE,Set1-A
0.4056896127294749,0.8355488972738385,TRUE,Set1-A
0.8550823563709855,0.19951918860897422,TRUE,Set1-A
0.9535483960062265,0.6945454764645547,TRUE,Set1-A
0.8123050923459232,0.16587876272387803,TRUE,Set1-A
0.7621515295468271,0.8460202165879309,TRUE,Set1-A
0.2936055490281433,0.8807106972672045,TRUE,Set1-A
0.39935110695660114,0.090317772468552,TRUE,Set1-A
0.8121315238531679,0.4959074112121016,TRUE,Set1-A
0.07715166918933392,0.7543227360583842,TRUE,Set1-A
0.3636968098580837,0.6058908130507916,TRUE,Set1-A
0.44259246718138456,0.5284127965569496,TRUE,Set1-A
0.582205270184204,0.9857289039064199,TRUE,Set1-A
0.17645203648135066,0.17437904397957027,TRUE,Set1-A
0.5421304244082421,0.8813352547585964,TRUE,Set1-A
0.384303892031312,0.12462827214039862,TRUE,Set1-A
0.6761640508193523,0.29896890465170145,TRUE,Set1-A
0.26929377974011004,0.16473463992588222,TRUE,Set1-A
0.46925094234757125,0.07260954449884593,TRUE,Set1-A
0.17180008231662214,0.2384139820933342,TRUE,Set1-A
0.3691894623916596,0.7166666053235531,TRUE,Set1-A
0.7254052725620568,0.6450209917966276,TRUE,Set1-A
0.48614910431206226,0.07587496656924486,TRUE,Set1-A
0.7845462299883366,0.14567035785876215,TRUE,Set1-A
0.41832163580693305,0.3919011843390763,TRUE,Set1-A
0.28288395586423576,0.5613798229023814,TRUE,Set1-A
0.8478821495082229,0.583520186599344,TRUE,Set1-A
0.4719307308550924,0.9220654040109366,TRUE,Set1-A
0.3332779845222831,0.9045341357123107,TRUE,Set1-A
0.5870351414196193,0.5857543875463307,TRUE,Set1-A
0.8367322697304189,0.314168264856562,TRUE,Set1-A
0.07115402398630977,0.5568892741575837,TRUE,Set1-A
0.7027787433471531,0.3544954154640436,TRUE,Set1-A
0.6988245372194797,0.14326831162907183,TRUE,Set1-A
0.4639623810071498,0.5671354627702385,TRUE,Set1-A
0.4369311104528606,0.3340986578259617,TRUE,Set1-A
0.5621767877601087,0.12040119059383869,TRUE,Set1-A
0.9284832263365388,0.2558543242048472,TRUE,Set1-A
0.23046641424298286,0.3533853164408356,TRUE,Set1-A
0.22181375441141427,0.8313199293334037,TRUE,Set1-A
0.42021589330397546,0.7832239165436476,TRUE,Set1-A
0.3335208056960255,0.9401522073894739,TRUE,Set1-A
0.864807550329715,0.8391990317031741,TRUE,Set1-A
0.1771945357322693,0.14898501918651164,TRUE,Set1-A
0.49331872863695025,0.5906760850921273,TRUE,Set1-A
0.429713366786018,0.8239626006688923,TRUE,Set1-A
0.5642638429999352,0.6318853653501719,TRUE,Set1-A
0.6561623155139387,0.46992996148765087,TRUE,Set1-A
0.24081159615889192,0.32880812766961753,TRUE,Set1-A
0.7968360839877278,0.22485348442569375,TRUE,Set1-A
0.11350770643912256,0.6776542006991804,TRUE,Set1-A
0.9633120163343847,0.5259333036374301,TRUE,Set1-A
0.14732289966195822,0.5576866639312357,TRUE,Set1-A
0.14362694276496768,0.24747167341411114,TRUE,Set1-A
0.5070356025826186,0.9489064351655543,TRUE,Set1-A
0.15485101705417037,0.719150138553232,TRUE,Set1-A
0.3483020521234721,0.2793245445936918,TRUE,Set1-A
0.659821025794372,0.7437828560359776,TRUE,Set1-A
0.31177237443625927,0.870748400921002,TRUE,Set1-A
0.3515734092798084,0.3803701251745224,TRUE,Set1-A
0.14784570690244436,0.7194475159049034,TRUE,Set1-A
0.6588776090648025,0.23960671038366854,TRUE,Set1-A
0.18506996450014412,0.6477648741565645,TRUE,Set1-A
0.8978484920226038,0.3779988079331815,TRUE,Set1-A
0.9436970544047654,0.464144128607586,TRUE,Set1-A
0.72369075124152,0.8122962957713753,TRUE,Set1-A
0.37035706592723727,0.4944081131834537,TRUE,Set1-A
0.3574057451914996,0.4036140881944448,TRUE,Set1-A
0.7929090238176286,0.5620059224311262,TRUE,Set1-A
0.705859006382525,0.33652410795912147,TRUE,Set1-A
0.47582503873854876,0.540642281062901,TRUE,Set1-A
0.4946545260027051,0.9132312219589949,TRUE,Set1-A
0.3080524487886578,0.3868807591497898,TRUE,Set1-A
0.6950122462585568,0.9602671640459448,TRUE,Set1-A
0.8227933056186885,0.3846865913365036,TRUE,Set1-A
0.43471764074638486,0.9416019793134183,TRUE,Set1-A
0.5147326528094709,0.6806356571614742,TRUE,Set1-A
0.663010967662558,0.9026423536706716,TRUE,Set1-A
0.1431665865238756,0.253797065699473,TRUE,Set1-A
0.3444873937405646,0.4060971294529736,TRUE,Set1-A
0.4057635823264718,0.014248613500967622,TRUE,Set1-A
0.932571928249672,0.5015377919189632,TRUE,Set1-A
0.8383840667083859,0.3715266480576247,TRUE,Set1-A
0.8794332961551845,0.8059155542869121,TRUE,Set1-A
0.3787594405002892,0.3768391793128103,TRUE,Set1-A
0.5378649227786809,0.3852485332172364,TRUE,Set1-A
0.8016877055633813,0.4756742394529283,TRUE,Set1-A
0.739641745807603,0.5520937943365425,TRUE,Set1-A
0.48216957319527864,0.86343625606969,TRUE,Set1-A
0.9205178406555206,0.2599144843406975,TRUE,Set1-A
0.0415284289047122,0.6876998345833272,TRUE,Set1-A
0.29399179900065064,0.447907246183604,TRUE,Set1-A
0.5008504872675985,0.21801627590321004,TRUE,Set1-A
0.6097489350941032,0.6862368150614202,TRUE,Set1-A
0.42309860954992473,0.2594044809229672,TRUE,Set1-A
0.36656361632049084,0.4687599919270724,TRUE,Set1-A
0.9425053223967552,0.32133955764584243,TRUE,Set1-A
0.07003267924301326,0.7147277253679931,TRUE,Set1-A
0.9643170379567891,0.52816575136967,TRUE,Set1-A
0.4425101082306355,0.23471468011848629,TRUE,Set1-A
0.3702723802998662,0.06443166150711477,TRUE,Set1-A
0.14118508691899478,0.6757634961977601,TRUE,Set1-A
0.6578280692920089,0.11547123524360359,TRUE,Set1-A
0.5781619166955352,0.6920144213363528,TRUE,Set1-A
0.603792401496321,0.36137670860625803,TRUE,Set1-A
0.06494991877116263,0.7322800499387085,TRUE,Set1-A
0.16210908186621964,0.31262304191477597,TRUE,Set1-A
0.4753979204688221,0.4471530532464385,TRUE,Set1-A
0.4414591430686414,0.33179546520113945,TRUE,Set1-A
0.26092973724007607,0.14402516721747816,TRUE,Set1-A
0.9384137454908341,0.3009207521099597,TRUE,Set1-A
0.7158332837279886,0.16260179691016674,TRUE,Set1-A
0.16308547835797071,0.8394715783651918,TRUE,Set1-A
0.4761880184523761,0.6643074771855026,TRUE,Set1-A
0.6902567229699343,0.13886730559170246,TRUE,Set1-A
0.46089517953805625,0.3258818138856441,TRUE,Set1-A
0.7125401224475354,0.7171648126095533,TRUE,Set1-A
0.3971479332540184,0.14939992036670446,TRUE,Set1-A
0.11772061209194362,0.4212796895299107,TRUE,Set1-A
0.24011627305299044,0.44518265151418746,TRUE,Set1-A
0.4359764016699046,0.41499732667580247,TRUE,Set1-A
0.4978680519852787,0.6898921618703753,TRUE,Set1-A
0.691927672130987,0.7169208771083504,TRUE,Set1-A
0.9468178190290928,0.39882396743632853,TRUE,Set1-A
0.5884191903751343,0.9002145759295672,TRUE,Set1-A
0.5022508152760565,0.4449026284273714,TRUE,Set1-A
0.1897799177095294,0.7551530920900404,TRUE,Set1-A
0.29294872283935547,0.8493536883033812,TRUE,Set1-A
0.16432657442055643,0.6281303411815315,TRUE,Set1-A
0.3991025558207184,0.20845995098352432,TRUE,Set1-A
0.4595754120964557,0.672860826831311,TRUE,Set1-A
0.43403084855526686,0.9642056908924133,TRUE,Set1-A
0.5170098263770342,0.8817388520110399,TRUE,Set1-A
0.05516428640112281,0.464693185640499,TRUE,Set1-A
0.554177061188966,0.07287735724821687,TRUE,Set1-A
0.6882752375677228,0.8743087535258383,TRUE,Set1-A
0.6580575536936522,0.19887280627153814,TRUE,Set1-A
0.6633427252527326,0.5345897586084902,TRUE,Set1-A
0.4722342025488615,0.10556219099089503,TRUE,Set1-A
0.9695281661115587,0.38399501726962626,TRUE,Set1-A
0.4021970627363771,0.7477059245575219,TRUE,Set1-A
0.8495521037839353,0.6957909979391843,TRUE,Set1-A
0.7566449074074626,0.09839177201502025,TRUE,Set1-A
0.5326012193690985,0.6115317933727056,TRUE,Set1-A
0.46711511560715735,0.6497122491709888,TRUE,Set1-A
0.7277670046314597,0.8425044592004269,TRUE,Set1-A
0.7165894787758589,0.842785842018202,TRUE,Set1-A
0.18742637103423476,0.38745216256938875,TRUE,Set1-A
0.6460672768298537,0.7930711021181196,TRUE,Set1-A
0.5419792798347771,0.40619655908085406,TRUE,Set1-A
0.3353207597974688,0.2533489051274955,TRUE,Set1-A
0.637908723205328,0.41930398903787136,TRUE,Set1-A
0.8292010638397187,0.4954995329026133,TRUE,Set1-A
0.7089751984458417,0.8582459569443017,TRUE,Set1-A
0.3485503508709371,0.7322648535482585,TRUE,Set1-A
0.3880784888751805,0.10005490970797837,TRUE,Set1-A
0.8043907713145018,0.45055417786352336,TRUE,Set1-A
0.7586968070827425,0.8504591358359903,TRUE,Set1-A
0.9572498889174312,0.5697515436913818,TRUE,Set1-A
0.6064409946557134,0.7299084889236838,TRUE,Set1-A
0.33644535788334906,0.7396064978092909,TRUE,Set1-A
0.2776580867357552,0.07074257568456233,TRUE,Set1-A
0.3703097857069224,0.5558860776945949,TRUE,Set1-A
0.33687830879352987,0.6004080325365067,TRUE,Set1-A
0.17365255346521735,0.13296103896573186,TRUE,Set1-A
0.6217732795048505,0.5093123372644186,TRUE,Set1-A
0.3978436274919659,0.3670499075669795,TRUE,Set1-A
0.6533494431059808,0.04797986033372581,TRUE,Set1-A
0.3287437167018652,0.8820484501775354,TRUE,Set1-A
0.19714671350084245,0.8235170401167125,TRUE,Set1-A
0.11534232483245432,0.4130309009924531,TRUE,Set1-A
0.3792767252307385,0.4774029334075749,TRUE,Set1-A
0.5619880927260965,0.4749944235663861,TRUE,Set1-A
0.7327180176507682,0.6578360670246184,TRUE,Set1-A
0.5721702596638352,0.09519437118433416,TRUE,Set1-A
0.906315261265263,0.23987916973419487,TRUE,Set1-A
0.7706536315381527,0.5554041319992393,TRUE,Set1-A
0.3825046233832836,0.8494065951090306,TRUE,Set1-A
0.09404588886536658,0.34964758064597845,TRUE,Set1-A
0.8211623181123286,0.869405530160293,TRUE,Set1-A
0.8293243043590337,0.7541240509599447,TRUE,Set1-A
0.654732875758782,0.22367342002689838,TRUE,Set1-A
0.13282781303860247,0.7698164654430002,TRUE,Set1-A
0.3418099011760205,0.8747135843150318,TRUE,Set1-A
0.6961969994008541,0.8537423582747579,TRUE,Set1-A
0.24157922226004303,0.6522541283629835,TRUE,Set1-A
0.6441072286106646,0.8693320192396641,TRUE,Set1-A
0.2807502136565745,0.8136365874670446,TRUE,Set1-A
0.9576365207321942,0.3614476379007101,TRUE,Set1-A
0.41833899170160294,0.574655290460214,TRUE,Set1-A
0.2520097973756492,0.6547304135747254,TRUE,Set1-A
0.827717769658193,0.455575515050441,TRUE,Set1-A
0.5253055037464947,0.9843288983684033,TRUE,Set1-A
0.6677476274780929,0.7503983781207353,TRUE,Set1-A
0.4082777597941458,0.13355568703263998,TRUE,Set1-A
0.842589903390035,0.21517351269721985,TRUE,Set1-A
0.7373054679483175,0.8483795376960188,TRUE,Set1-A
0.34822440100833774,0.46534118545241654,TRUE,Set1-A
0.6466791899874806,0.9165577383246273,TRUE,Set1-A
0.5964484557043761,0.5669011576101184,TRUE,Set1-A
0.4153180015273392,0.6154771612491459,TRUE,Set1-A
0.5280488792341202,0.43969654850661755,TRUE,Set1-A
0.962333308532834,0.399153744103387,TRUE,Set1-A
0.7087400511372834,0.5654852851293981,TRUE,Set1-A
0.5534757035784423,0.15164783201180398,TRUE,Set1-A
0.24295660899952054,0.8074608454480767,TRUE,Set1-A
0.7780425290111452,0.4956413663458079,TRUE,Set1-A
0.6519409434404224,0.14050918305292726,TRUE,Set1-A
0.6485509474296123,0.11079106340184808,TRUE,Set1-A
0.4798357943072915,0.004714279435575008,TRUE,Set1-A
0.4950641056057066,0.23840435524471104,TRUE,Set1-A
0.37987259146757424,0.8788228791672736,TRUE,Set1-A
0.45048543717712164,0.07721865735948086,TRUE,Set1-A
0.8142517504747957,0.13853856013156474,TRUE,Set1-A
0.7498216649983078,0.9160890183411539,TRUE,Set1-A
0.3506255701649934,0.49526794510893524,TRUE,Set1-A
0.3939490569755435,0.3069585270714015,TRUE,Set1-A
0.9347601165063679,0.42938191327266395,TRUE,Set1-A
0.3461620998568833,0.6959449637215585,TRUE,Set1-A
0.5330606058705598,0.33506071846932173,TRUE,Set1-A
0.5387942993547767,0.7012464334256947,TRUE,Set1-A
